z[nm],potential[V]
1.770140000000000259e-07,-2.422066893186909098e-01
1.777960000000000126e-07,-2.422066893462760662e-01
1.785780000000000523e-07,-2.422066893738611948e-01
1.793600000000000391e-07,-2.422066894014462957e-01
1.801420000000000258e-07,-2.422066894290313965e-01
1.809240000000000126e-07,-2.422066894566165807e-01
1.817060000000000523e-07,-2.422066894842017371e-01
1.824880000000000390e-07,-2.422066895117868379e-01
1.832700000000000258e-07,-2.422066895393719388e-01
1.840520000000000125e-07,-2.422066895669571229e-01
1.848340000000000522e-07,-2.422066895945422238e-01
1.856160000000000390e-07,-2.422066896221273802e-01
1.863980000000000257e-07,-2.422066896497124810e-01
1.871800000000000125e-07,-2.422066896772976097e-01
1.879620000000000522e-07,-2.422066897048827661e-01
1.887440000000000389e-07,-2.422066897324678669e-01
1.895260000000000257e-07,-2.422066897600530233e-01
1.903080000000000124e-07,-2.422066897876381519e-01
1.910900000000000521e-07,-2.422066898152232528e-01
1.918720000000000389e-07,-2.422066898428084092e-01
1.926540000000000256e-07,-2.422066898703935378e-01
1.934360000000000124e-07,-2.422066898979786942e-01
1.942180000000000521e-07,-2.422066899255637951e-01
1.950000000000000124e-07,-2.422066899531489237e-01
